Id,SalePrice
0,102940.59026429919
1,149969.3395453135
2,168414.26436091238
3,183531.0981827539
4,187757.87279598438
5,172276.25841753837
6,187676.07488997257
7,160695.0164370879
8,196832.88003614522
9,110913.65851129848
10,198916.6328310098
11,102292.7464156521
12,84678.24109513359
13,144589.52076582494
14,102198.05357046588
15,343957.52407711186
16,241481.85266457102
17,300038.5413971639
18,287605.22534725815
19,423438.2773550225
20,281330.3512515079
21,212253.2535193346
22,178804.16854563612
23,169795.84768173425
24,201659.1276336694
25,211301.61987933726
26,290981.0433372266
27,237711.90577127994
28,187238.3848858145
29,235486.42172860936
30,213971.20573406108
31,92166.58126690472
32,201409.37479365058
33,289192.3067679857
34,267392.75960426056
35,240315.1586916817
36,169961.11451486195
37,175381.72094818763
38,169035.22161026858
39,162953.26665497967
40,203682.83604111127
41,147732.62821337953
42,271484.13223918225
43,242851.22182288324
44,221360.21372255776
45,192822.36973175523
46,244862.92909687874
47,205627.61022821162
48,148502.96009995765
49,130143.01133797318
50,152493.34200600884
51,177638.9845189585
52,150282.79244696652
53,138763.22892392077
54,208545.0670448218
55,165687.57910428406
56,162770.94184709154
57,115629.66678257869
58,230256.4257561171
59,125825.59476988623
60,116496.64781006589
61,189723.9785175484
62,91691.34191911248
63,128611.87552425708
64,89931.34963581711
65,81154.30233102269
66,87072.42873770138
67,148673.18658583122
68,136780.04842650006
69,200135.0138891372
70,148579.7950169393
71,107783.85450024111
72,172396.64969460363
73,155921.25053521828
74,160414.82783145993
75,107664.80887019145
76,42274.86806948786
77,164885.2063798313
78,229015.78703831136
79,107242.21289359778
80,137191.60011732508
81,144723.9634357118
82,186622.93216022477
83,89712.83458657982
84,109570.34610998095
85,138795.39959754166
86,149549.8558761999
87,131387.34036995354
88,111411.01411910378
89,134495.3534402463
90,135158.90397544112
91,149237.82394681452
92,158601.18327279622
93,121987.96533876774
94,155181.0067001728
95,74257.43227043794
96,107118.1484837553
97,112695.34494352457
98,71608.30603996036
99,141857.28549106116
100,139270.62285301625
101,135152.4015061718
102,118100.68156628613
103,162780.59017201024
104,129140.76909898967
105,238036.992289396
106,73510.55317978794
107,237115.4746816547
108,128989.7059142259
109,137401.5856583442
110,102317.97825827287
111,139751.95226865518
112,253638.74744318635
113,115606.21267220029
114,238090.28450331488
115,244627.51948977378
116,191762.0530049526
117,149911.46766712144
118,121718.04415336903
119,190337.0149883798
120,155232.63341116067
121,125139.43668483966
122,286281.3845893559
123,226517.27981842752
124,152819.27881237422
125,41443.41240709764
126,99262.56224081852
127,149146.6277285025
128,105435.75642819447
129,131644.8442056172
130,67751.18245133734
131,135405.06266164896
132,130528.08565082937
133,135401.81718870415
134,109640.62178430334
135,217805.10446373443
136,165798.4183065968
137,190568.9529940749
138,190377.5639919485
139,182618.0482464896
140,36524.10102559044
141,118390.66471953597
142,62475.146550809965
143,265710.12912955764
144,245865.92839787086
145,161207.95292959455
146,159493.88100882922
147,230140.65177846723
148,192304.61369630066
149,151854.31404264038
150,129047.75229078275
151,177756.95060928515
152,155601.32443234255
153,132723.33149749343
154,74382.20016572857
155,50180.95412572706
156,61511.57520595286
157,110251.0824122082
158,148059.71281461022
159,157066.3848056777
160,132701.72483347077
161,156842.1814684486
162,263645.59616139135
163,215637.34037525696
164,110980.38738720678
165,177651.1599224729
166,183402.4606473341
167,281666.465195494
168,178214.3190971797
169,318040.94174754457
170,212433.46722722217
171,223670.7242425431
172,186621.1164888672
173,190002.0830993622
174,188022.84570247005
175,154465.5346059429
176,186476.26160420058
177,199263.3831356538
178,176465.14646031358
179,263402.78306397446
180,183944.2193162525
181,253263.33851832664
182,223759.5522902233
183,229992.68513466534
184,232695.05976414657
185,164836.7666744436
186,156706.5286654255
187,127145.97234847583
188,134820.40378460241
189,99313.70901572332
190,106945.66589547531
191,103548.00055027357
192,102159.58420928288
193,148558.7247541172
194,141899.74514159327
195,136032.93739667558
196,149213.71583386674
197,151550.39021494635
198,106142.84286833671
199,150162.67022541515
200,411403.6867716431
201,331382.7812927745
202,365799.0438310136
203,430749.3341739315
204,312383.45919085364
205,293206.8732118667
206,342487.20568986377
207,345851.0500495739
208,309544.18674132996
209,339954.1135236246
210,260649.37153347884
211,379366.6713810058
212,287058.94140830706
213,250231.73638649355
214,206642.18795041298
215,210250.98812662764
216,208203.4039856582
217,416631.79794948106
218,341548.3227562581
219,314917.44609209127
220,270632.8060335284
221,280259.1954127373
222,189404.1183182546
223,190154.51661851048
224,197227.61937867454
225,175334.9544160508
226,188163.42308422015
227,207615.47289942787
228,210296.14570905478
229,212957.59751791204
230,203129.30384723027
231,277235.3248771832
232,189195.89217882114
233,183357.45674033207
234,163735.1293276709
235,270719.5671743087
236,165559.64871531632
237,308330.7935762515
238,323652.12188408873
239,245435.72868105327
240,268713.8376050375
241,251214.79910909384
242,244537.222147475
243,281931.0150373047
244,265816.74324993766
245,380921.14215761656
246,219877.1229493902
247,205583.21512550605
248,264801.9212817021
249,229856.25425518653
250,274319.9019456876
251,254538.62647533673
252,270613.60536672804
253,223436.00856415508
254,212002.80043846904
255,186259.93621473853
256,190289.31204834976
257,139078.83986592968
258,220217.83802430728
259,257788.29112966591
260,180390.62325113895
261,128726.0465341101
262,164167.93268616567
263,214011.37388000777
264,242559.21563694533
265,195976.28734842897
266,154444.84533520602
267,198297.17734673666
268,157550.09474439244
269,157607.8653929392
270,130965.33913777093
271,120901.37180227833
272,101158.90560533083
273,108395.42860360374
274,142371.85940008168
275,99639.48799991398
276,286948.6631700506
277,232452.46880857833
278,266407.5107963255
279,207262.84874652536
280,193360.93717197538
281,184096.22740271804
282,191003.33231806057
283,327115.30544796376
284,219509.16734461254
285,204882.5640563832
286,217896.1329357687
287,223665.24671800178
288,159831.2185703048
289,133855.64655582048
290,256924.59884305228
291,109054.46752746287
292,147878.0365612139
293,201319.76116992976
294,181084.1445240057
295,130592.65834345622
296,108868.26070375717
297,143104.08701308677
298,156777.94057663833
299,163246.0245082148
300,152790.4567281017
301,175819.53661872703
302,184718.8400709622
303,97570.19173507672
304,181662.51913814782
305,186278.35122363316
306,223596.3594786739
307,139632.6462484107
308,165703.36070767185
309,167350.07661122386
310,102812.55999328359
311,136726.70571309235
312,106569.25606868323
313,147340.37094350532
314,138798.6025897225
315,129318.37217135518
316,114786.46927867527
317,148217.3538646393
318,124739.12048970046
319,176902.7704721191
320,118017.87745565898
321,61719.823372794315
322,141331.13836440747
323,105982.2389077621
324,131104.36246326985
325,136399.4444164799
326,179005.03812719742
327,70970.26900268951
328,104659.3420897706
329,45879.179209980415
330,205627.62261572503
331,151664.122719764
332,139089.7282964806
333,179090.4486442015
334,135573.49130749283
335,136139.49815985723
336,137506.57817662577
337,107406.24265078292
338,95280.51284262724
339,123108.73576180963
340,113366.3583951795
341,135613.70399149111
342,153985.17043630616
343,136948.4237079576
344,137754.7714166965
345,144935.95874976856
346,166789.27288057725
347,128188.81759451213
348,119137.03502653702
349,146560.94601895823
350,124322.75727754808
351,111124.67534860899
352,123402.49631448882
353,94546.37210303708
354,28680.501498842845
355,115579.90849754261
356,126240.87266612216
357,189073.84865751048
358,139414.66389811574
359,51508.882555781165
360,138583.54642529273
361,162962.43086829945
362,39841.35418405174
363,138274.49691475788
364,129574.95574823814
365,101102.0670568049
366,80935.0969103428
367,135090.82078079274
368,143098.5833098581
369,161247.88299569627
370,153474.53874057927
371,76277.40174413938
372,146940.18930565822
373,125781.22961122706
374,112661.66687593353
375,129463.0374375449
376,86432.36795083457
377,108477.47288949066
378,122638.1365909893
379,137781.732755495
380,120865.22186645679
381,90621.18013146985
382,112923.17207972636
383,137316.03044497082
384,124719.15249214228
385,153475.2032125704
386,157820.70661234553
387,29676.22549867886
388,111126.71179986442
389,109634.95856059715
390,152218.1415241973
391,124914.6720519031
392,131131.11343284394
393,177472.35025668028
394,161725.10362252896
395,227522.49021040252
396,137781.7090621963
397,140057.09833263652
398,102577.10574914492
399,158772.08856125013
400,101521.43386005657
401,286259.7844105179
402,285544.0697452612
403,285556.14743814734
404,347511.8751237022
405,341669.57762178336
406,230105.05135344272
407,296540.0595173412
408,220941.81100498769
409,232555.74403363117
410,253351.0605602262
411,190376.46152449492
412,229617.69524587435
413,129009.3756618714
414,188159.10564826685
415,185296.37293536845
416,211045.71514239442
417,206446.6883821683
418,114504.41249703057
419,119972.7287703252
420,244278.87248056475
421,252913.03613918903
422,197692.9686760062
423,202445.51391558
424,244245.00467370474
425,277117.90402538213
426,229928.1068820844
427,269195.80171819474
428,173887.95175765292
429,90352.54674625117
430,131358.49100942328
431,84118.82154657156
432,125660.35492641455
433,104289.29470834648
434,128355.49366675201
435,125485.26882515918
436,101081.64023444639
437,115844.09690794745
438,157156.21490802732
439,140342.64944955637
440,150974.31396402814
441,118737.62008103891
442,198689.15549105988
443,121510.83280564588
444,189284.23874375946
445,139107.77846881864
446,208383.04598725378
447,106541.57385206758
448,147205.28826313675
449,122138.40552697075
450,195306.68063883926
451,279603.1210847569
452,157459.67707952042
453,57148.538860112894
454,304140.6516752562
455,3965.199606938055
456,257107.13593321666
457,135993.74475535215
458,173315.221430375
